ph,hardness,solids,chloramines,conductivity,organic_carbon,trihalomethanes,turbidity,sulfate,potability
-1.3497916203368812,2.1773283206121556,-1.158095323556857,1.110936330875903,-0.11631743592258008,0.2898473072557959,-2.714821910712427,1.4068449609087545,,0
-1.0583410801420667,0.0906831181037228,-1.1926559769232847,-0.5276961521298797,-0.6043766444346746,-0.7239514321188283,0.46460281677706616,-1.0000701999111767,,1
-0.6231049009156768,-0.11932099862107422,-0.5328275229516598,1.142018732058979,-0.16714995183735104,-0.4608486023032441,1.1477818512062181,1.4128312686494164,,0
-0.5756463653858739,0.4278131523457986,1.8532116154383411,-0.22759171465935646,-2.558386880651609,-0.5954496644336671,-1.6462731222982483,1.0811232304225895,,1
0.17301720912852356,2.1810497535020428,-0.7017799554756419,2.1834619017469965,1.4015369392413148,-0.2612003901523707,-0.7381973946010416,0.9652398793918993,,0
1.740852672768177,-0.16087443156227213,-0.2556599043161165,-0.22928568509742295,0.31610109705765627,0.7816261589293497,-1.205671890189675,-1.425519232705192,,0
0.14266331346983296,-0.41392015690724543,0.8376058374876548,0.7159775109759429,-1.4588381691528827,-1.6586485976254688,-1.0311791564557837,0.7996527598892604,,1
0.26028217805123216,-1.3654805873084153,1.0680701285008705,-1.603097557479255,-0.9199937260648232,1.390878706885659,-0.8301147143824286,-1.5650582110206697,,0
-0.8261700897210815,-0.04686647202815477,-0.6606930217952509,-0.49206980170578773,-0.4859715810733368,-0.669033336782511,-0.8688708622607137,0.34469985554996563,318.788932932303,0
-0.29895079453037254,-0.15841705144355436,-0.2798292501814255,-0.47068349130482,0.3585721389915269,-2.493760557099763,1.0567507313724878,0.38308347608497195,380.73190107021526,1
-0.10437710163427735,1.402509240738338,-1.6326906892124124,0.5850445016383893,0.7445202590375348,1.2230755236789699,-1.315788931207546,0.47180543137090813,440.6355091006933,1
1.0423554644681374,-1.3527340587562264,0.7411119762728492,-2.1922678505201687,0.5056912627768665,0.2594900929902139,0.8073601625053096,-0.8917003132359229,248.09475894507975,1
0.0733442339592585,-0.6267046005212812,1.507710488828485,-1.0699603740166928,-0.19090787164427228,-0.7816297128067786,-0.3869751986987462,0.44689683297795474,332.1960481546365,0
-0.24833596945555816,2.3167704054883855,-0.33524974430602805,-1.1276889268746193,-1.45527729862972,1.7613575194216262,0.5508277842216771,1.5824396009095842,336.5551001437835,1
-0.10877576887213432,1.9030476223113129,1.568037834356989,-1.4151760359105048,-1.3222497080732767,-0.09582669349455962,-0.04059432383060977,-0.13258610792055708,206.247229446338,1
0.14295105927500604,-1.6021514330257267,2.869867310164195,-1.4863458925291693,0.24290082740562427,-0.5099599361662214,-0.3642456405479318,-1.038290449843108,252.46648472775968,1
-1.5253805842694343,-0.7537641052701234,1.593970550982653,-1.4069608805545848,0.9150593547611926,-0.02147785354083418,-0.5960956388944355,0.7491271160996654,314.6138512073473,1
0.13277540463912568,-0.8189222512546853,-0.5217302610533214,1.4439291523439732,-0.6561401554698074,0.29215218546975674,0.8853609576328855,-0.3544299033752525,394.0924239939014,0
-0.547601679583132,-0.11640690627023223,-0.29586733430015133,1.0572203506394775,-0.31198732370425547,1.1778750860087523,-0.3254311100111685,-0.971685148275604,,0
-0.4046560592380926,-0.09268493379118366,-0.26704548132082223,0.32905395628726564,-0.5769764738033686,-0.4138793823943478,0.5779237188334829,-0.7109829476436538,314.9227389907905,1
0.03296533265115155,-0.6806301313577681,-0.29823284153892515,-0.3709660314659119,-1.6059021935909037,-2.0938203680410035,1.381228509399358,-0.7361493596607966,372.5372251976209,0
-0.8865184431064704,0.9913419356234076,1.9976347110679795,-0.6987983921692906,-1.1824059854218891,-0.8541063600733441,-0.44991783211411734,1.3436591652541148,,1
-0.06139207136306882,-0.38970565484420633,0.1415582272797021,-0.39155093429954285,0.5265806064535963,0.537807357023778,-0.032591069783795466,1.017957829320919,323.1557768835911,0
-0.8484936604535988,-1.4273310805983879,0.7788664601379778,-1.2940075296114426,0.47135826155403604,-0.6215249013311651,-0.03791673238490201,0.14537115655440125,,0
0.6896387131192475,2.5064623780798714,0.8270785319792762,0.5515722902414719,-0.5146251383554796,0.933256847546984,-0.1432984159992192,0.24446909795551977,334.5519655036585,1
-0.10924591783226315,0.3314528348199013,-0.45561295392925494,-0.04568053029946369,2.1367686138203688,-0.749034000628832,-0.5175748885634158,0.6429449405870133,,1
0.8214306289164918,-0.5030394772729813,0.015358931810083546,-1.2042718088587765,-0.3691964274349782,-0.17488567490909326,2.7234083949883043,-1.516557911382906,339.4922222008321,0
-0.2659117306513316,0.6213410197035042,-0.15233125673498285,1.178169784741126,-1.0999737793490887,1.0346362231938042,0.3214707509197312,-1.3050105412799966,,0
-0.006868885965012064,-0.23289654787491745,-0.15287448616703647,0.20413479633921205,2.8074099690322667,0.5951580842430834,1.1353865407232147,0.5504776251748887,360.322976245158,1
-0.2318958934758575,0.9254743075366176,-1.5779199409259914,0.3616306531818754,-1.73543555947405,-0.7211415615357822,-0.9083826300402367,0.13172028646877518,289.92138048008235,0
0.5584510116473291,2.4575280993685116,-0.5464162718234017,0.4558921870433041,1.0678775408392198,0.07386259579366738,-0.36974735183047747,-0.6663297761118272,397.431962226721,0
0.02743795743287714,-1.0682423352729635,1.229648404185875,-1.2838603313833348,0.16328893911631656,-1.2768753247094822,-0.3002756321850255,1.7630631773368355,292.28788840693267,1
-0.6013097609686286,1.3827805708984744,-1.5117346225496808,-0.8722522943959626,-0.7198894503449337,0.7569718627032117,-1.1697138816735644,1.2561214076934124,369.0227150459364,1
-0.24948444329384917,1.2935149733668505,0.4903702649578241,-0.5156706190016982,-1.2318736203430694,-1.8354721059974581,-1.2673665143989916,-1.298479965862936,309.23700929091484,0
-2.2984157398508906,0.3620219201264176,1.3332891138161052,1.0504326667012638,0.18120893110714006,-0.14237966899980253,-2.2474897133962055,0.2724955611261325,384.0070058017212,0
-1.1038862922534673,-0.035478799549647874,-0.6046164508692995,0.5521507620573106,-1.120860711323809,-1.2253842518826117,-0.4309628078314678,0.5929527051057818,316.6751618281669,0
1.805130857443904,0.3792129343067379,-0.2569197560894389,0.5614984695847975,0.6823879552688396,-0.8729112770668106,1.1975289172991672,0.10273113864305737,340.2378242732727,0
-1.0935842028334897,1.1155397611149196,-1.1664757770927727,0.43992787938735073,-0.6717607073162145,-0.6891179164153298,-0.04491457172111774,-0.8449421473349185,312.98675321568174,0
0.38001676373985716,1.1347947474983289,0.20613097483664608,0.8136227168449276,-2.3721649061016254,1.2477521721191935,-0.34283625767031833,1.3679678561477295,,0
0.5190112158879412,-1.2721920784245375,-1.6320921726839335,0.05371108864197019,-0.23448540632876588,0.6385364499665415,-0.21739994129628015,0.33974221735802224,258.3128793986873,0
-0.8289662632966481,-0.5014787930384299,0.6715990203696053,-0.5823691501570348,1.3345641204884702,-0.43447025358343366,1.4566380521405253,0.6405534558885522,,0
2.291652007996747,0.7434615401290946,-1.308201843845869,-0.3785320062589918,-0.15484827977308582,0.14705728942592394,-0.48286218088073657,0.2346794511255565,295.9760943834978,0
0.2967213003010051,-0.48481777226970907,-0.5359050582367263,-0.871662788229876,1.8186159301065805,0.17307816319469624,-0.48168078520623697,0.5938406001075932,,0
-0.6449869479354831,0.47895659978436583,-2.0169177486294836,1.5087908941581358,-1.3430120111588097,1.040730568212312,-0.8050539158974153,-0.7849353494341108,,0
0.051142900604472026,0.05952379685821848,0.5935881703611052,-0.24383207994545672,0.26264556764145885,-0.5289122674837965,-1.068113180756423,-1.2963472348887386,359.7105171689742,1
-0.06801102731802489,-0.542755310457454,2.0927386368901226,1.1443231478170721,-0.406058510093963,-0.011694791120038399,0.5491830922540275,-0.4335618379095124,337.06494977222525,0
-0.03817839553895688,0.7940750013894713,-0.6401765666253253,0.45421250438841876,-0.08306128783837118,-1.6256794134980652,0.0014108932229684368,1.637672330035767,353.1898056665931,1
-1.2772413347203495,1.2952490580407745,1.5007926695231009,1.1775625609288047,2.9636717673429294,-0.2776199857122591,0.6202646001218788,1.4526750246707096,374.4335045168568,0
-0.4612681654474757,-3.007649445849283,-0.248117217703442,-2.349833200003106,0.9274635265022769,0.24243827849496738,1.2424987849181728,0.7100810309165321,305.43123624624263,1
-0.02079342706850736,-0.06067539484494672,-0.5960344538762435,0.3676439583203782,0.9519563743800111,1.6193737564099562,0.9757570175899875,-0.007430356612850961,350.243966042523,0
0.8084300270160972,-1.8665237823762995,1.3607547467823593,-1.6942944062445593,-0.3640905365336858,0.04133191924727652,-0.6781788495677502,-0.04151506459785932,,1
0.43336935183031067,0.30971821769903474,1.4286934039347277,0.5120465824532404,-0.9736391582572624,1.5140254576378833,0.8745620109986368,0.7922055221274701,299.1315984749483,1
-0.3701672625330911,-0.21340971161076805,0.9898657323396604,-0.6701137515208704,0.610052586338863,0.20655463855919196,-1.2099565236174106,0.512990630438753,297.51279913594885,0
0.21375613158534668,0.01258594094076049,-0.5113997643142081,-0.5126766211759528,-1.5381816178258643,-0.32993098598347526,0.8735016713016842,-0.8718946475009479,355.16479233181985,0
-0.2750475311289781,-0.12553842975680937,-1.3487793019320242,-0.2814072668161315,-0.06743043405956534,-0.6091867090876404,-0.08318850684891083,-1.0451669923622886,380.3635902410986,1
-0.8439517481941248,-0.3988957946732123,-0.06887293792466972,-0.18575288874112872,0.10123879870827904,-0.9375424859832859,0.12970202983254595,0.38485728480234505,306.543071538394,0
-0.12070023986034384,-1.7541581520289888,-0.8087035278141187,1.6220167907721605,-1.709225835962914,-0.029420536613105,-0.7419219230592272,0.7842607807925089,319.13499052518404,1
2.528372581206535,1.832244656738196,2.5020102108427564,-1.9421786658133269,0.07977009307217083,-0.5541782249379842,-0.669112610126714,1.1632879386617656,,0
1.042091431647876,0.3146168048006824,0.7765432031809683,-0.5024074456452214,0.9765277606059656,-0.21770426287911654,-1.497208614711972,-1.812547246840658,377.40453818519927,0
0.513390793573421,0.5181427963569257,1.9606055190755736,2.560250759729188,-1.230785686300161,-1.1642470071878182,-0.11528067762199615,0.7915092056847975,281.70077681472634,1
-0.002738023000740459,0.5354116574539436,-0.21394439234830295,0.3046413855991165,2.177293767692303,-1.6634836756561848,-0.5028628261528177,0.41240047390220247,290.05721880909675,1
-0.8429803157855172,-0.6757336297373184,0.7515703575270121,-0.06507724413180417,-1.1093689483942974,0.7804736396123286,-0.06660152025512134,-1.0234714942112446,355.46158888444376,0
0.6809168110654653,0.7163255376030024,-0.946658612346609,-2.0958961641305867,0.41000375844736875,0.19978109126654625,0.813307715806057,-0.572614231140535,,0
0.629803752157923,0.08609278917817283,-0.41878377273712086,-0.13774175651952886,-0.6131711147287279,-1.0031466177234594,1.2936918271503834,-1.1717391802196906,396.6195096459565,0
1.2413682447294694,0.09997836285271658,-0.022394172701193125,-0.7269582997764338,-1.6898502239688635,-0.26351775653030807,0.40543470677002436,2.163307994457445,350.1838407262293,0
-0.8900607996592278,0.11035572159577355,-1.4268981910154264,1.0669296622656625,-0.5959581059582153,2.2398170917909277,0.8662758923490882,-2.6378143395193376,343.4855329870198,0
0.6529834749407748,0.5174326605367224,0.3053927907634889,-0.5581697673705067,1.1053327341110992,0.020764346308496356,-0.41312683677387335,-1.5385240712334776,322.0970558127406,0
-0.966990001009976,0.25036398884987227,2.093038863419096,-0.05882226710636997,0.061415803164077826,0.3339401362843362,-1.5238282669828913,-0.03326235780022691,319.20293529760403,0
-0.758207898616178,-1.6574591104038707,-0.9521359538063907,-0.8966898952911271,1.3617459221075552,-0.671683628021679,0.08596780310357177,0.07781104196464793,279.7824004075164,0
0.6953589618444488,-0.11111718674356502,-0.24055911202444247,-0.10395601458624593,0.9348263145462204,-0.1498267180153262,-0.43282007727090466,0.01961355428063616,377.7001885394087,0
0.20522425811554112,1.0274573215628446,0.779190397281646,1.0059076732474335,0.12726642969234359,-0.7034951075927238,0.7476989089909887,-0.21463737016709547,302.31575926455537,0
0.13706168878536204,-0.6565610102369338,1.3988129459164051,1.511628394326313,0.0996920534483301,0.6007692128202877,0.9408166079199175,0.634020006934289,259.16496516577706,1
2.4511481829929886,-1.497031299819126,0.6682933310857848,0.10040626914584197,-0.6108088477274232,0.9152968510949494,1.1642731014838736,-1.0994037223533146,,0
-0.7129149589843815,-1.0840779155693534,-0.576883649421479,-0.67909721678458,0.29384221498778434,0.6205859332741157,-0.257577207227742,0.12891833002000033,367.3285416831002,0
-1.8284049839095626,0.37566343169852773,-0.00925126118643776,-0.8053837452188779,-1.982828006931167,-0.9103367443533494,-1.2304421217159223,0.7953172699702573,327.4742030687985,1
0.5553874330942766,0.7714425776649307,-0.37777296031781726,-0.1522489598339958,-1.4366052811494314,1.4262651202355885,0.3825661391130343,1.6489226847793461,,1
-0.02376985918684885,0.27056720011436985,0.3140870287182914,0.6067160374215091,-0.7458012734090398,-1.0380690139479,-0.40989195219660496,0.34070235777656266,280.745622901738,0
0.7771744067737785,1.1078092598664802,-0.6173910101967808,-0.49097923643241564,-0.38576864836684394,-0.1471345640274026,0.7504449128892349,-0.10082016552822569,301.0872465291933,0
0.03985034918669361,-0.46093976592906627,-1.4057701339646558,-0.8936751818067489,-0.32942423451725994,0.49883690688380483,0.07328981207104453,-0.8945141372087251,,0
-1.0760593093107407,-1.289030668464811,4.04298658592304,0.4891047172386877,0.8172272569350578,0.24898987624489388,-0.5463076936227576,0.25947202059910146,,0
0.3973902771550735,0.4661290855406014,-1.043489111114831,1.3431869200714934,2.0962126115611253,-1.117296144997345,1.525603075838028,0.9734027017199527,347.6308335581716,0
-0.7490668843700068,-1.7260745875620975,-1.2580052902484398,-1.1429926417583725,0.23868600064328327,-1.1099089123873955,1.4371702047825372,-0.8441166594038164,339.3279049414732,1
-0.09828449792126615,1.7150189884693186,-1.248733965978501,1.8160287503332109,-0.7118181098459953,0.8478737031697108,-1.4174723863467242,-0.8878962338930997,285.7447583599599,0
1.6104188328842666,0.4331332398190184,-0.42821181945010856,0.5180556118442569,-0.48353343893554296,0.9546266783306124,-0.03297621135610533,-1.0214949804380318,,0
-0.2752446108293406,0.5793042527833546,-0.6243619061145776,-0.3021038324963179,0.9788529647848468,-0.6880794472294995,-3.008465881823497,0.9428741346222254,304.7574336004323,1
1.528210890306377,-0.8573427262569593,2.097041648630364,0.7767784656604714,-0.8807440702739461,-0.034117093462306666,2.23570969368598,0.4213175923234196,,1
1.1155658625534564,-0.006450982551685071,-1.1881728034714376,0.47391917068820344,1.0740332449430445,-0.5947393199906387,1.2967630056406427,-2.4113607974262963,332.7590286287097,1
0.9629831099520223,0.19199109704034176,-0.7763087932682845,0.08112004358531218,-1.3606231690361006,0.21692185420706814,0.6424606193704625,-0.9376858709028174,373.6533276680724,1
1.8534195508231683,-1.6124166425555555,2.7999840765969424,3.6609578484120022,1.801927316297382,0.8008259900113347,-1.845392246871416,0.991646218381621,,1
0.4588390443820598,0.44559096557097444,-0.23307338620132093,0.10390700424519593,0.26433599612676195,-2.168099740647904,-0.6647393058991493,-0.8004837859096877,,1
1.7212709999334623,-2.015129145824735,-0.13951436276303097,1.4351781514148092,0.00223021318425676,-0.7256978642750778,0.7560737394700741,-1.3129776876424493,291.980083478375,1
-0.08278728365909331,0.07423041977725899,-0.5762603169232711,-0.4923165308093625,0.5329411484937948,0.22801736957123536,-0.33337802993393206,0.34510129038757154,299.52167331693784,1
0.6249471528470686,0.13564759807634166,-1.1930644234882835,1.7506551451448142,1.0189600361236784,-1.0848561847682985,-1.5833379403197445,0.6403280188085898,,1
-0.08063669950549973,0.8890557837659433,-1.7355452903564232,1.8941594876758931,-0.4926659179690256,0.46681325715139105,-0.4370845058240332,0.15888057919501775,429.0456197400511,1
-0.6864749023012371,0.8700764971331796,0.935481601159738,0.16657360246653588,2.169068926718243,1.0332119224817942,-0.08709293465112647,1.112165343096756,329.73154660168296,1
-0.373187227691659,0.8761946299767062,0.5683802732277032,-2.434973122003389,-0.5378592989659857,-1.0806456909616746,-0.17325996676056477,-0.9273188541474614,319.07435763965367,1
-0.5838631714705789,1.2517124567299862,0.018758136929258568,0.6132506314026119,0.7099276203499081,0.8342694161406661,-0.5217922125760258,0.07535150822765253,306.23917986795703,0
-0.6995823780433106,0.20424402291714758,-0.22394108885092176,0.475168310951553,-0.1819132901801898,1.299352566424827,0.4121499274392753,1.3331870981584057,311.1881847351431,0
-0.07740413792126621,0.21645716507105042,-1.1882998204592126,-1.0268492386752324,1.5161397303872146,-1.462195556791227,-0.6551566219397653,-0.40896428048318273,304.2831932144039,0
0.6862671492604056,0.597191804276991,-0.5572928810299865,1.0425153831154597,0.3979483653710709,-0.02687888281451182,-0.381282123941392,-1.297908246386489,319.2532011303291,0
-0.6029661234511879,-0.4484947433684158,-0.7807408201291227,-0.8193339038833294,-0.43128601120194393,-0.8037952796027705,-0.283722911926007,1.9020605218636273,293.840702718993,0
-0.7100894877815188,-0.29181548068525387,1.1964710071310556,0.8339654398598507,-0.13244944450556412,0.10646791371331177,0.14802124312138232,0.12855857298045745,347.71315716547457,0
0.47818258458516755,-0.1595823675148782,-1.6407093754543618,-1.4380391985288883,0.9827183846409333,0.37165818787286325,1.146694716703412,0.7899750818459232,292.5158244968426,0
0.2963163572680294,-1.0481258224414975,-0.32060551570808404,0.8679247233379707,0.16286870819178478,-0.28252265570072493,0.8510780324634909,-0.43625848369608367,289.9599528593499,1
-0.20193680859832128,0.5056340394925322,0.025775574009753503,0.7660349285447592,-0.4807016947028405,-0.03239987911342506,0.6075896866114998,0.27310547872732666,275.24044441243524,0
-0.011450068669899774,-0.5592924017360457,-1.0126041002630115,0.1214009916604231,-0.40528287852654865,0.6195013503011942,-0.7864095166211116,0.6589606978030402,367.32853334861136,0
-0.09195221018493419,-0.17814926770695716,0.4496662727401301,-0.5441814716824724,0.6689006920756327,-0.06961540506435021,0.2521328662475028,-0.3476297934377865,331.030251472318,0
2.283696787401939,-0.690211284111082,-0.7086597261106097,-0.9794140308450463,-1.2589526594321883,-1.252163428918775,0.7412698622194825,0.03624234804128994,307.35258576592696,0
0.49571008328239147,0.45425380007244953,0.5564441455070037,-0.3863425795006346,-0.6453666796063812,-1.634201623770904,0.3894161438855244,-0.7025126919858163,341.3418986714621,0
0.8485994653903208,0.3741965406035055,0.7334127697275601,0.4195989594343967,0.21507409917092038,-0.4891210122218896,0.7588686917683729,1.2267226079213962,297.3305280861984,1
-1.4331519398844879,-1.3883615669340819,0.6539935229890588,0.2839671189320271,1.1550338377619351,0.6014333166063662,-1.378927193954001,-1.421014153787748,296.0021940743876,0
0.5833987711079561,0.5719573587698338,-0.1519004148640083,-0.5871337868498412,1.057119189530003,1.02182312553898,0.23382707489865862,1.0828686480925032,312.0080944585862,0
-0.23477291766566333,-0.5829944521132743,0.7225316359471642,-0.11262474422538592,0.354387158029433,0.5238066985297081,-1.640193870504371,-0.2109615738876651,,0
-0.7443040448287366,0.30073262819009916,0.9812818691707155,1.4701357132840998,1.0424234927135239,-2.382792967511576,-0.7105281328779355,-0.14392965566348012,312.2832102290359,0
-1.2891020974850964,-1.6195335238705524,2.189156808451847,0.09560593419166778,-0.4899684861623574,0.7591424442230684,-0.8822149046257561,1.2617034111360053,,0
-0.467871948870344,-2.730535888510912,-0.7304590845869733,-0.16995580457593368,-0.5677277794097706,-2.7077558832672852,-1.1031147679288758,0.4928493585319195,441.5876537823701,1
2.6391923222778004,-0.8111726035862636,2.5017370773578325,-0.7786163462510808,-1.1046710485044342,0.5398575094703566,-0.43584320790152464,-1.3327689365564963,341.02959961853657,1
-1.597493604310459,0.031608908690182236,0.4715300986307159,1.1030690261654659,0.4259649700604085,-0.42691720305059244,0.17452368492079626,-0.04945795102240379,,0
-0.46569484956029134,0.8828548560250341,2.6969446745577415,-0.8288216649392629,0.1044825812342588,-0.8652906596367471,0.8775663274333662,-0.36528236113696533,363.0057551139804,0
-0.3966632044079706,-0.9925610023761893,-0.5760140944286082,-1.2439771283042338,-0.35930435870006444,0.7482386588690508,0.961033116667187,-0.8188602858591929,283.2173286360635,0
-0.2678849739596073,-1.5540688875939752,-0.2332482068043254,-1.3648055565599893,1.453049560797297,-0.9978998507743039,0.32290404474081535,-0.2935072736637578,288.0521917368515,0
0.8233987218392296,1.5865020357712896,0.6859396297398551,-0.012492385337392272,0.07945134386911072,1.3073419718773043,-0.8197800220234155,2.2170260818334584,343.0579753047423,0
-0.2905735773371457,0.1748651914220987,-0.5578854630997332,0.7794122512124234,0.7908063554463843,-1.1735607140117796,-0.40389177068534754,-0.11476825460364257,360.612309764348,1
1.7109032565108913,-1.2212821370052713,0.1671291435524862,0.345004182352427,-0.8593537287271863,-1.032977640145942,0.5462773048258999,0.21998892088925853,,1
-0.433201814281567,0.5170841589636601,-0.10683276498763956,-1.1028114908490927,-0.7031636379448557,-0.15665797744688023,-3.0146402245827866,-0.06104549986888503,327.65054252170705,0
-0.18191162654439375,-0.42643100629001757,0.43594636126767705,-0.1140491612101183,-0.08600299697882242,-0.7310289352270211,0.3048321491391087,0.36405709518405754,352.34492925276413,1
1.2179411679256407,1.1815341372894066,-0.1105275421208708,0.5436942890968802,0.20917697906803553,-0.6314385878250633,-0.7514965416554997,-0.3536595360151595,365.06096574459065,0
0.5395862402702185,0.8735025332091023,0.6371425527767973,-0.15485280039284838,-1.3553211616072083,-0.043435576008792894,-2.1138973070498053,1.1207390273996236,343.2863134611688,1
-0.4574994342388603,1.4864234736273099,-0.9282777236559411,1.3015554976143024,-0.2854099377136975,-0.5264768263005074,-0.46356937095366973,0.23551035159814218,,0
-0.11001249282434217,-0.9537057470242977,-0.1672685400408945,-1.2365781591578144,0.5062881681460493,-1.170983269591899,-0.0512499055508998,0.09783492104405674,341.53708898075774,0
-2.078699428167978,0.6837635678970588,-0.5733603625058117,-0.6383981322475232,-0.1983285740688472,-0.05729707985072491,-0.3846097756583763,0.8307974850599735,,1
-0.9108101354423914,-1.123767131697438,0.6234757176978489,-0.12740299113425155,-1.3319133082676042,-0.2004803943363729,-1.8722153229244278,-1.2339977725653561,328.9072865620116,1
-0.3563573557908736,1.0118522244902861,0.06765251089704984,3.4510052565664937,0.6416023260997612,-1.2842490015121426,0.00914145890072927,0.8209159918283717,192.0335916758116,1
0.20378884123851332,-0.3410351191186444,-0.24188017238712484,0.822789794287295,0.01798749252649335,-0.3402744653224388,-0.2594538743144353,-0.031115846980863667,387.1903037447218,0
0.010285290399919366,0.766010122613392,0.832389250653569,-1.254890203828433,1.0756688564040273,1.5819883144296953,-0.24150740600538834,1.465152764948084,,0
-0.30022271710594856,0.29181656508211934,-0.2605496867794434,0.03346383493369717,0.04417241900082628,-0.6304560905926505,-0.5684277392043161,0.0027165167287509203,344.0344608422581,0
1.4838384834750462,-0.617511401423143,1.3021744146821412,0.1453448310595903,0.062299033318464175,-0.9689096748507056,0.20617654382591952,-0.860672534167521,,1
